OTU_ID	CM08	CM07	A12	E05	CM05	CM09	CM06	CM02	T02	CM04	L04	P01	D09	CM11	CM10	S03	W08	CM03	CM12	C07	CM01	R11	F06	CM13	Z10	Taxonomy
OTU_4175	0	1	3	135	0	1	15	0	0	140	0	0	0	45	54	0	54	0	13	251	1	1	0	4	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_326	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_3089	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_6908	0	0	0	0	16	0	0	0	0	0	0	0	146	2	54	0	0	0	0	1	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_4238	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_6662	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_7097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_93	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_3614	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_4853	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_1998	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	3	190	0	1	0	0	2004	104	0	22	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_6383	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_2665	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_6596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_5744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_2066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	42	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_4629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_unidentified;g_Auriculariales_;s_Auriculariales_sp
OTU_1604	25	55	0	0	34	3	0	24	32	0	0	3	0	0	0	4	1	0	1	0	0	0	14	7	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Bionectriaceae_;s_Bionectriaceae_sp
OTU_1417	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Bionectriaceae_;s_Bionectriaceae_sp
OTU_3478	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Bionectriaceae_;s_Bionectriaceae_sp
OTU_2951	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Bionectriaceae_;s_Bionectriaceae_sp
OTU_2277	0	5027	59	0	0	66	4	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	3	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_unidentified;g_Cantharellales_;s_Cantharellales_sp
OTU_6725	1	0	8	0	2	3	0	0	0	1	0	0	0	3	4	0	14	0	8	1	0	14	26	0	5	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_3652	0	7	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	37	2	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_7152	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_5164	0	6	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_6791	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_4357	0	0	0	0	1	0	0	0	0	0	0	4	6	0	0	0	4	0	0	3	0	0	0	8	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_4011	0	0	0	0	0	3	0	0	0	0	0	0	41	0	6	0	7	0	0	130	0	79	3	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_4164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	59	2	0	16	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_6258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	36	2	0	3	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_unidentified;g_Coniochaetales_;s_Coniochaetales_sp
OTU_1828	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Cortinariaceae;g_Cortinariaceae_;s_Cortinariaceae_sp
OTU_6767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Entolomataceae;g_Entolomataceae_;s_Entolomataceae_sp
OTU_6967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Entolomataceae;g_Entolomataceae_;s_Entolomataceae_sp
OTU_2431	0	0	13	6	0	0	1	2	0	0	0	1	0	0	0	0	0	6	1	0	1	0	0	2	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_5864	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_6491	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_761	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_1106	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_6305	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_5044	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_310	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	13	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_4314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_5855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_5724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_unidentified;f_unidentified;g_Eurotiomycetes_;s_Eurotiomycetes_sp
OTU_5623	118	0	17	0	0	1	428	0	0	20	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_4596	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_3006	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_642	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_1297	0	0	275	0	10	31	47	0	0	0	0	6	8	0	49	0	28	0	0	18	1	318	23	97	125	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_2950	0	0	65	0	11	5	1	0	0	0	0	0	1	0	2	0	0	0	0	3	0	1	0	61	4	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_1916	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_2079	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_4852	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_3301	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	10	0	0	2	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_3075	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_4435	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_unidentified;f_unidentified;g_Glomeromycetes_;s_Glomeromycetes_sp
OTU_452	257	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_unidentified;f_unidentified;g_Orbiliomycetes_;s_Orbiliomycetes_sp
OTU_3685	749	46	0	0	10	458	16	0	82	0	5	0	0	238	0	1	0	0	463	0	0	0	14	54	0	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_unidentified;f_unidentified;g_Orbiliomycetes_;s_Orbiliomycetes_sp
OTU_351	178	16	0	57	31	133	9	1	2	4	8	4	0	16	0	2	0	24	6	0	6	0	13	0	1	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_unidentified;f_unidentified;g_Orbiliomycetes_;s_Orbiliomycetes_sp
OTU_6880	25	76	5	0	258	1	0	0	14	0	0	0	0	0	0	0	0	22	0	0	0	0	47	1	1026	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_unidentified;f_unidentified;g_Orbiliomycetes_;s_Orbiliomycetes_sp
OTU_6392	87	3	408	11	0	61	0	30	0	41	1	112	0	21	5	8	36	14	68	0	73	0	0	5	90	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_unidentified;f_unidentified;g_Orbiliomycetes_;s_Orbiliomycetes_sp
OTU_6215	76	0	1	0	0	42	70	0	31	4	0	0	0	9	0	0	4	0	0	0	0	0	90	1	165	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_unidentified;f_unidentified;g_Orbiliomycetes_;s_Orbiliomycetes_sp
OTU_6854	55	2	0	45	1	140	0	9	0	31	0	48	0	58	0	18	0	0	0	0	3	0	20	3	17	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_unidentified;f_unidentified;g_Orbiliomycetes_;s_Orbiliomycetes_sp
